 
☆央卫☆,#genre#
重庆科教频道,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆武陵山频道,http://qianjianglive.cbg.cn/hls/live/live2/starsam.m3u8
重庆武隆综合频道,http://222.180.10.10:81/hls0
重庆北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
重庆长寿电视频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_63.stream/playlist.m3u8
重庆黔江综合频道,http://qianjianglive.cbg.cn/hls/live/live1/starsam.m3u8
重庆开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
重庆开州生活频道,http://kaixianlive.cbg.cn:10345/5.m3u8
四川卫视,http://112.50.243.8/PLTV/88888888/224/3221225835/1.m3u8
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川星空购物,http://scgctvshow.sctv.com/hdlive/sctv6/1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8#http://219.145.171.78/scgctvshow.sctv.com/hdlive/emei/1.m3u8
四川遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8#http://play.sngdxsn.com/live/xwzh/playlist.m3u8
四川遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8#http://play.sngdxsn.com/live/gggy/playlist.m3u8
四川巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8#http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
四川巴中公共,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8#https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川雅安综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
四川雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川雅安雨城频道,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv
四川乐山综合,http://flv.channellive.leshantv.net/live/ch1.flv
四川乐山公共,http://flv.channellive.leshantv.net/live/ch2.flv
四川绵阳综合,http://live.826pc.com/mytv/live.php?id=4
四川绵阳科技,http://live.826pc.com/mytv/live.php?id=2
四川绵阳公共,http://live.826pc.com/mytv/live.php?id=3
四川泸州综合,http://tvdrs.weblz.com.cn:8100/channellive/lztv1.flv
四川泸州公共,http://tvdrs.weblz.com.cn:8100/channellive/lztv2.flv
四川资阳综合,http://live.sczytv.com/zynews/news/live.m3u8
四川资阳雁江,http://live.sczytv.com/zytvyj/playlist.m3u8
四川雁江综合,http://live.sczytv.com/zytvyj/yj1/live.m3u8
四川广元综合,http://3g.dzsm.com/streamer/gy03.m3u8
四川广元公共,http://3g.dzsm.com/streamer/gy04.m3u8
四川广元影视,http://3g.dzsm.com/streamer/gy02.m3u8
四川广安公共,http://125.66.20.112:8081/flv500
四川广安新闻,http://125.66.20.112:8081/flv800
四川自贡综合,http://live.zgbctv.com:8080/live/m10.m3u8
四川自贡公共,http://live.zgbctv.com:8080/live/m11.m3u8
四川南充新闻综合,http://tv.drs.ncntv.com.cn:8100/channellive/ch1.flv
四川名山电视台,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv
四川甘孜新闻综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川阿坝州综合频道,http://222.214.9.34:90/live/zhpd.m3u8
四川凉山新闻综合,http://118.122.8.156:11111/lstv1/LSTV1.flv
四川安多藏语综合频道,http://222.214.9.34:90/live/wypd.m3u8
四川九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx.m3u8#http://111.231.194.231:85/live/lyzx_500k.m3u8
四川冕宁电视台,http://live.sichuanmianning.com/live/xwpd.m3u8
四川昭化综合,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8#http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
四川攀枝花综合,http://zb.pzhgd.com:9091/live/xwzh.m3u8
四川洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川双流综合,http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e?fmt=h264_1000k_flv#http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e.m3u8?fmt=h264_550k_ts&m3u8
四川西昌综合,http://stream.xctv.news:8084/1a6c203cd4644dd9a27a4b07a1159e14/h264_500k_ts/index.m3u8?
type=flv2hls_m3u8#http://stream.xctv.news:8084/live/1a6c203cd4644dd9a27a4b07a1159e14?fmt=h264_500k_flv
四川德阳新闻综合,http://video.dztv.tv:1935/live/xwzh_gq/chunklist_w1468880256.m3u8
四川安州新闻,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
四川安州综合,http://live.sctvcloud.com/live/anzhoutv2/playlist.m3u8
四川资阳新闻综合,http://zbzy.sczytv.com/live/23074_0438d2a1e35c11e9b04e6c92bf487b62.m3u8
四川大竹新闻综合,http://www.dazhutv.com:8083/videos/live/50/0/fvfm8SqxEkQGt/fvfm8SqxEkQGt.M3U8
四川岳池综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8
四川蓬溪综合,http://live.sctvcloud.com/live/pengxi/playlist.m3u8
四川成都大熊猫,https://gccncc.v.wscdns.com/gc/ipanda_1_500/playlist.m3u8?wsHost=gc.schls.8686c.com&wsApp=HLS
四川成都大熊猫1,https://gcalic.v.myalicdn.com/gc/ipanda1000_1md.m3u8
四川成都大熊猫青青,https://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1_md.m3u8
四川成都大熊猫妃妃,https://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8?contentid=2820180516001
四川成都大熊猫娅祥,https://gcksc.v.kcdnvip.com/gc/xiongmao15_1/index.m3u8?BR=md&region=shanghai
四川成都大熊猫英英,https://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8?contentid=2820180516001
四川成都大熊猫水秀,https://gccncc.v.wscdns.com/gc/xiongmao12_1/index.m3u8?contentid=2820180516001
贵州∣黔西综和,http://live.qxndt.com/channel2/sd/live.m3u8
贵州∣黔西公共,http://live.qxndt.com/channel3/sd/live.m3u8
云南云南都市台,http://39.130.215.166:6410/gitv_live/G_YNTV2HD/G_YNTV2HD.m3u8?#http://edge1.yntv.cn/channels/yntv/ynds/m3u8:sd
云南云南影视台,http://39.130.215.166:6410/gitv_live/G_YNTV5HD/G_YNTV5HD.m3u8?
云南云南公共台,http://39.130.215.166:6410/gitv_live/G_YNTV6HD/G_YNTV6HD.m3u8?#http://edge1.yntv.cn/channels/yntv/yngg/m3u8:sd
云南云南少儿台,http://edge1.yntv.cn/channels/yntv/ynse/m3u8:sd#http://39.130.206.132:6410/gitv_live/G_YNTVSEHD/G_YNTVSEHD.m3u8
云南文山综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南文山公共台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
云南楚雄综合台,http://hwzbout.yunshicloud.com/gbqei5/cy550p.m3u8
云南楚雄公共台,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
云南丽江综合台,http://hwzbout.yunshicloud.com/mj1170/h6f7wv.m3u8
云南丽江公共台,http://hwzbout.yunshicloud.com/mj1170/06qk26.m3u8
云南迪庆综合台,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8 
陕西西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西西安1,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西西安2,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西西安3,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
陕西西安4,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西延安二台,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
陕西横山综合,http://stream.hsqtv.cn/2/sd/live.m3u8
陕西敦煌综合,http://live.todaydunhuang.com:1935/live/live100/500K/tzwj_video.m3u8
甘肃卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/gansu_2/index.m3u8
甘肃公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
甘肃兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
甘肃兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
甘肃兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
甘肃陇尚生活,http://39.134.39.39/PLTV/88888888/224/3221226254/index.m3u8
甘肃酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8
甘肃酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8
甘肃金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
甘肃金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
甘肃敦煌电视台,http://117.156.28.119/270000001111/1110000028/index.m3u8
甘肃灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
甘肃银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
新疆卫视,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225884/1.m3u8
兵团卫视,http://112.17.40.211/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228419/index.m3u8?fmt=ts2hls
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆维语综艺,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆影视频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtv6&nwtime=1603609789&sign=698b7f3bfa53cad5132b64a27df445ce&mip=221.9.85.57&from=com
新疆汉语经济生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆哈语综艺,http://livehyw5.chinamcache.com/hyw/zb08.m3u8
新疆维语经济生活,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆汉语体育,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆汉语法制信息,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8
睛彩新疆,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjc&nwtime=1603610389&sign=52a237f4a3c46c3f2f01c45b73b490be&mip=221.9.85.57&from=com
睛彩电影,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdy&nwtime=1603610430&sign=ffe0240020866eff1879ca5d454d0c3f&mip=221.9.85.57&from=com
睛彩丝路,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcsl&nwtime=1603610450&sign=c13d3361f9067b6aed056b9f7d713984&mip=221.9.85.57&from=com
睛彩电视剧,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjjcdsj&nwtime=1603610477&sign=9a2a029a28c6a30e4b41ea4de9fcf39e&mip=221.9.85.57&from=com
睛彩哈萨克,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjchsk&nwtime=1603610513&sign=223098d4969b3675595e0a7d50448df1&mip=221.9.85.57&from=com
睛彩维吾尔,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcwwe&nwtime=1603610539&sign=fecd329f68b1d2cdaa7ab77d2bc97860&mip=221.9.85.57&from=com
睛彩维吾尔动漫,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdmwwe&nwtime=1603610570&sign=7eea6ad29ac8d30767e7d52c166a50b6&mip=221.9.85.57&from=com
睛彩维吾尔电影,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdywwe&nwtime=1603610598&sign=f5040dd7b6e34163a2e7d2ce46b4e5e4&mip=221.9.85.57&from=com
睛彩维吾尔文艺,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcwywwe&nwtime=1603610630&sign=d0440c17130bd594c57125c9d8e01f5d&mip=221.9.85.57&from=com
睛彩维吾尔音乐,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcyywwe&nwtime=1603610663&sign=7fd49f473f3320120bf7dc9bda21abb8&mip=221.9.85.57&from=com
睛彩维吾尔电视剧,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjjcdsjwwe&nwtime=1603610688&sign=2a9feb8a8b67054d987b9db7dd3d05de&mip=221.9.85.57&from=com
新疆教育,http://tv05.tsytv.com.cn/liveho/xinjiangjiaoyu.stream/playlist.m3u8
兵团建设,http://v.btzx.com.cn:1935/live/news.stream/playlist.m3u8
乌鲁木齐汉语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/wy.m3u8
乌鲁木齐影视频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/ys.m3u8
乌鲁木齐都市生活,http://tv05.tsytv.com.cn/liveho/utv-4.stream/playlist.m3u8
乌鲁木齐文体娱乐,http://tv05.tsytv.com.cn/liveho/utv-5.stream/playlist.m3u8
乌鲁木齐妇女儿童,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/shfw.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依新闻频道,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
昌吉综合频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcjtv1&nwtime=1603611336&sign=8640836f7e1dd26b04505569bd8fd4dd&mip=221.9.85.57&from=com
昌吉城市生活,http://mlive1.91kds.cn/b9/sdqk1.m3u8?id=xjcjtv2&nwtime=1603611366&sign=b67a0e9f0cbca7eeafe022548f775b48&mip=221.9.85.57&from=com
哈密一套,http://218.202.219.216/liveho/hami-1.stream/playlist.m3u8
哈密二套,http://218.202.219.216/liveho/hami-2.stream/playlist.m3u8
哈密三套,http://tv05.tsytv.com.cn/liveho/hami-3.stream/playlist.m3u8
伊犁汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv1&nwtime=1603611462&sign=80c6d22d1589df557ca58a99ee406c86&mip=221.9.85.57&from=com
伊犁维吾尔,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv2&nwtime=1603611493&sign=3d0759f533c653ee09493d10ed282527&mip=221.9.85.57&from=com
伊犁哈萨克,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjyltv3&nwtime=1603611523&sign=4cb79d0da956ccf0cc561fc5e44a2e90&mip=221.9.85.57&from=com
伊犁经济法制,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv4&nwtime=1603611556&sign=1be439458c29cadb1f277c1d71cabb2f&mip=221.9.85.57&from=com
吐鲁番汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf1&nwtime=1603611581&sign=694e39a6662e35a58ac50a80d709773c&mip=221.9.85.57&from=com
吐鲁番维语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf2&nwtime=1603611615&sign=8a61fb126ba72a7c950b023e598a35f4&mip=221.9.85.57&from=com
吐鲁番直播频道,http://www.tlfgbdt.com:8000/hls/Mystream2/index.m3u8
吐鲁番远程教育,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf6&nwtime=1603611675&sign=1a122281a61293e7590651fd15536504&mip=221.9.85.57&from=com
阿克苏一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjaks1&nwtime=1603611693&sign=1a9edd70251fec078664324e80141c45&mip=221.9.85.57&from=com
和田汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjhttv1&nwtime=1603611726&sign=687ff2c65257d70378aaa3693e1fb9ff&mip=221.9.85.57&from=com
博州汉语综合,http://klmyyun.chinavas.com/hls/bozhou1.m3u8
博州蒙语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbztv2&nwtime=1603611810&sign=66d70dc9fa6a09ef8064554ebe513520&mip=221.9.85.57&from=com
博州维语综合,http://klmyyun.chinavas.com/hls/bozhou3.m3u8
巴州综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv1&nwtime=1603611878&sign=2c77f839fabaa4471fdc15c58701719f&mip=221.9.85.57&from=com
巴州蒙语,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv2&nwtime=1603611902&sign=b14a18798e2af9c8113616c6753d770a&mip=221.9.85.57&from=com
巴州维吾尔语,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv3&nwtime=1603611933&sign=a4fd31c616ccbb156eea9201a50e7fa8&mip=221.9.85.57&from=com
巴州教育,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv4&nwtime=1603611970&sign=d90d774f1ee2f9ce8d4b9d86596b1224&mip=221.9.85.57&from=com
塔城一套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100561.m3u8?auth_key=1893456000-0-0-33411847a891b205cf50cfcd610fb338
塔城二套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100686.m3u8?auth_key=1893456000-0-0-5e2f528d3ed1aad757cbe0b2eb28243b
塔城三套,https://hb2stream1.nanyuecloud.com/7a72b19421fa754e/6521577454824326147_1599100776.m3u8?auth_key=1893456000-0-0-12a3240de88a21751f2c72ae2bba667c
阿勒泰一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjalt1&nwtime=1603612115&sign=ed9bcafba813a1f8124d11f14f28b028&mip=221.9.85.57&from=com
库车一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjakskc1&nwtime=1603612139&sign=267212aa833863481d79acb3a4bf0715&mip=221.9.85.57&from=com
库车二套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjakskc2&nwtime=1603612169&sign=1e9819cc90e4f4a5f2eacd7ce89e0876&mip=221.9.85.57&from=com
且末一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbaqm1&nwtime=1603612194&sign=f84f21ed4456950e24099388290b01d5&mip=221.9.85.57&from=com
且末二套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbaqm2&nwtime=1603612215&sign=971282b4f884128f591389a665f35c82&mip=221.9.85.57&from=com
尉犁一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbayl1&nwtime=1603612249&sign=806089e9e839498f5fcba7617a88279b&mip=221.9.85.57&from=com
库尔勒一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbakel1&nwtime=1603612296&sign=06082f1e0a449e18f4f80d518b0e4150&mip=221.9.85.57&from=com
库尔勒二套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbakel2&nwtime=1603612337&sign=832705e599f79be7068b302b5ab18a2f&mip=221.9.85.57&from=com
布尔津汉语综合,http://mlive1.91kds.cn/b9/mudu.m3u8?id=xjaltbej1&nwtime=1603614872&sign=56f336370e065144e92a4eed7c2154d3&mip=221.9.85.57&from=com
布尔津哈语综合,http://mlive1.91kds.cn/b9/mudu.m3u8?id=xjaltbej2&nwtime=1603614918&sign=e5da7aebba2ca42280ddde29175b61f5&mip=221.9.85.57&from=com
阿图什一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjats1&nwtime=1603614985&sign=ef736970b230a79a12b19c83a9cc3b5e&mip=221.9.85.57&from=com
阿图什二套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjats2&nwtime=1603615016&sign=886550488ddc106ff4bcfa0ccb98209c&mip=221.9.85.57&from=com
阿拉山口一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjalsk1&nwtime=1603615069&sign=b96d14a49d51abb231bb59c852a155cf&mip=221.9.85.57&from=com
昌吉市电视台,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcjcj1&nwtime=1603615100&sign=daa00c683bca7fb3c0d24e0784f9874f&mip=221.9.85.57&from=com
察布查尔综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcbce1&nwtime=1603615137&sign=7d9e01f66c0af2629d476f0eb2c246aa&mip=221.9.85.57&from=com
察布查尔三套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcbce3&nwtime=1603615166&sign=806ea6d1bb8d9ea253210b13422fbe10&mip=221.9.85.57&from=com
阜康新闻综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcjfk1&nwtime=1603615277&sign=b4e151375ec05db3901ef200d5ca5897&mip=221.9.85.57&from=com
阜康电视剧,http://mlive1.91kds.cn/b9/xjcjfk.m3u8?id=xjcjfk2&nwtime=1603615315&sign=3e414b8983d1c552ca4b03c702948067&mip=221.9.85.57&from=com
阜康旅游文化,http://mlive1.91kds.cn/b9/xjcjfk.m3u8?id=xjcjfk3&nwtime=1603615342&sign=15686030f449186dbfbf7b27a250d29b&mip=221.9.85.57&from=com
阜康电影频道,http://mlive1.91kds.cn/b9/xjcjfk.m3u8?id=xjcjfk4&nwtime=1603615372&sign=72c8dd7ee1dd86a842223041220cb3bf&mip=221.9.85.57&from=com
七师新闻综合,https://klmyzb.rcsxzx.com/hls/qishi1.m3u8
吉木萨尔综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjjmse1&nwtime=1603615432&sign=6983a5b5c40b14729aa528fb9429014d&mip=221.9.85.57&from=com
福海汉语综合,http://klmyyun.chinavas.com/hls/fuhai2.m3u8
福海维语综合,http://klmyyun.chinavas.com/hls/fuhai1.m3u8
五家渠新闻综合,http://livewjq.chinamcache.com/live/wjq1.m3u8
新源综合频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjylxy1&nwtime=1603615626&sign=4fb4c9a8181946ddebd699c8d3205031&mip=221.9.85.57&from=com
新源哈语频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjylxy2&nwtime=1603615703&sign=c2a9c0cab8f02dd588a534d220552163&mip=221.9.85.57&from=com
